title,source,date,sentiment_label
Here is What to Know Beyond Why Deckers Outdoor Corporation (DECK) is a Trending Stock - Yahoo Finance,https://news.google.com/rss/articles/CBMigwFBVV95cUxQcVlKWGR5NXl1RFRKVHlnYmVDbFZ1N2pBcHN3M2x3b3VBWlM5U1p6LUQwajZrbHcxUXZKRGxFUFRnUmU3dTlMdHhuU1plZlQwakpDWHlxMWs2VE1Yd0p1emlNSTBFeUFrUWFSaWQxUWMwYmgxbzh3YkNUdDBzQ0I3SjZqWQ?oc=5,2024-09-16,1
Deckers Outdoor Corp executive sells shares worth over $3.3 million - Investing.com,https://news.google.com/rss/articles/CBMivwFBVV95cUxPbnVEclFERkF5SWhYQld5MXF3YmpxX3NzUzk0cFZJVXlmYUJWLTAtZEpqVVZwYWpUc21Idk5wcTBwdnF2Tmg1NVdkWGxXMGFHQjVWRnp1YUVEV1VyTXNXZmk5aExBVnRkcmdBNjE0SXZSUzRidVZDdE9FWng4aXlXelJ2aUtJZHhISzVQcjNvSFlxUlp1V0JmUlJQYlYyR1pKdWdVOUJUZDJxMDlZczJCVHZWcUJIMlo0ZnVLY1VXWQ?oc=5,2024-09-09,1
Deckers Outdoor’s (NYSE:DECK) Stock Undergoes Six-for-One Split - Nasdaq,https://news.google.com/rss/articles/CBMikgFBVV95cUxQMl9nM3R2UTdBVi1Tci03X2k4bmh2cGdNNTNXMGt2LU9IWDBUUGdvLTNWUGpBM0tqSE9heFFrY3l1VTV1S21Ta29WZC1CN3JRdFZTcUR2cjdDR0h1X1cyZzN1SXdxQXUxNDR5bWxMUVQ5UVcwdENsWUNMcV9xNVJzS2RNdG9YT19nQUVUckFtZW1FUQ?oc=5,2024-09-16,1
Insider Sale: Director David Powers Sells Shares of Deckers Outdoor Corp (DECK) - Yahoo Finance,https://news.google.com/rss/articles/CBMihwFBVV95cUxNZ1JHdjlDTTRCY0xTakNBZkNtN3lwMDRlMnlLQnNzcUpvR2plbmduQTlUZjB1bGxPS24wcm5XNm5PUm1EdEEwQUFaT2lobzBGVkRCVmZEbl9sdHpSOXd0eHQ0VWpBV0VGVDk2aFNSU2dzYi1Dc1duNFo3eVM4bTAzT2pYTkY2OGc?oc=5,2024-09-10,1
Deckers stock split takes hold and shares slip - MarketWatch,https://news.google.com/rss/articles/CBMikwFBVV95cUxOVWRYaTBFS2doXzlHVVBqU3dtOW5vVy1SS1U0ZzN1UjR2OGtGemQtdkNJcWR4bm1iQTZ3VVN6a3RDVFlXQ0E1OGU2WjZLbW9tTHJLejg3cW1RNHFjVmRaUWl3bUpiQ0JFc19OcVozNTVLZEk3T2RCbXhUa1dfSkdMN0JtX1R2R0JxXzVFVUVfUTljbDTSAZgBQVVfeXFMUFBFbEtNOF9Pd1NBeHdPdDVQQjk3TkJwYy1XSHFXVy1vNTl0c09ENG50NU1aNzRHN3ZSdjJVMmhROThCUS0yQm14ZGFLbkRFUjd4b0U5VkJmaFZEMGhGOTROVGkySVprT0tIZjF3VmtUS3FhcU5KWlZzOFhibEJRNXNaSXRNWUQ1cXptU3kwSlZYSlltWVJJNUk?oc=5,2024-09-17,0
Is Now An Opportune Moment To Examine Deckers Outdoor Corporation (NYSE:DECK)? - Simply Wall St,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQZWF3Z0M3REVJR0xkM1Q1di02aGU1ZEF6M2wzaUF5TGFxcHFRV1o0YWM1QVlJQ2kwNWdldF84N1NtSEtSa3l3RWhIVDBrQzNBRV96aldBVnhlVVBCM2Vib2pDdC16d19NYjhEVThZckZiRWxZajM5NS03eWEydUpBZzNEclo0bmJ4eW05ZjRVeHViQXdFYUw5OUpUbENLd283SUNUMWpUUl9pSjJMNzhGUmlLUkVJQkJSTTV6TngyTHV4Z0UxRjM0em00N1lybFVQVG41bVBOUlDSAd4BQVVfeXFMUHFqZkFLMVJoMmFnZEFIZldfUnV2bXczSUp6YzNjT2hIN2ppbF9uMXhJTE01QlZ3Tnc2SVloZ1FiVlB5dVpUc2ZPd3gxQXBXTzQwRUZTR1YxLV9RV2dyZHpSTGNaY2tQbjNUazkzN2VOVXMtZDdHRUc1TmFlUWsyTHpHNjJ6S1VUVEpYOTZaQ3EwbVBpTkhCa1NkZ1pxSXZBcnEzWnI4YlcxaU5ieHRwNEpxcWdtb1FhM0FSc29kYU4yNUpBX0RRTXRfYjhWQ1FxOFNzZzdFQjA0ZTc5R09R?oc=5,2024-09-10,1
Deckers Brands Announces Stockholder Approval of Six-For-One Forward Stock Split and Proportionate Increase in Authorized Common Stock - Yahoo Finance,https://news.google.com/rss/articles/CBMilgFBVV95cUxPVEZ0NGRUT2pDcjYyZ2xkSDFCRS1uY3cyeURVR2E0UjRoZk04NDR1cUgzeVB4R1d4SE0wenpTbEJZSzQ2UUZKeElNQXVTcGZUWEdHLXBWQTFQLV9TMld3eU9weERIalM3Q3gzWXdTRXAxWlZONU1qTHVVeS1adlRNcGNVYThBUlZ4NGtHTDBlLXFjWGJ6MGc?oc=5,2024-09-13,1
"Deckers' shares surge over company's bet on full-price sales of Hoka, UGG footwear - Reuters",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNOEtueG5BUktLZUFVQktwZzJ5enh6LUFZZnE0ZHlPdW83azlEeFNGZmtUNzQ4Z08yVjFDXy1pbFdLeS04bnVxMVN6V05yRGNza1JCYVhXelBPN21MTHBZUEd6QV94d3k2LTNUeWVQbkNsaThqZE5VMDFIb1pQTzNwRjJibkhJbDFtWW55X2Q3MFF5ajk4RWU0NW5CdW5ENVcwSDY3TnlzMkxXVjFfOF9jc1NTTWc1MFJ6WnhBNjVVNjBCZVFNYTl3VElJXzFQQ21jNVJXbw?oc=5,2024-07-26,1
"Deckers Outdoor: Despite The Impressive Growth, It Is Still Too Expensive - Seeking Alpha",https://news.google.com/rss/articles/CBMirAFBVV95cUxQYmlMbnNQTElmZEdkclhyVVJiQXV4ZmxQUlZfd1dDUHplbGhUY0tsUkFJTFlaRWMxcU51cTI5RU5fVDh5TnRhcHlIOUhkNW1ZcExTYzV4WER4MEgyNU9pYXJpWW9JQmtWMnRDZ1lDMC0xcVN6MFExNUxYLXlDRXpHWDJTSVkxQ1ZSbUcxMml6SHZfRFItT1IxQUU5QnV2OGJkUEFmREIwVFRMQW9I?oc=5,2024-07-30,0
Deckers Outdoor Corporation (DECK) Is a Trending Stock: Facts to Know Before Betting on It - Yahoo Finance,https://news.google.com/rss/articles/CBMikAFBVV95cUxQRGRlRkFVRElZNVNzaV9mVk5lcUZvSlVGMDA0ZFkxRGFvcGM0cVlEdEFiMi14YnRfZ3NIdzBzdnZsZEJkS3g5RGFmeVlDQWpRRVd3MVg2cjlVRWEwLUhHVXRFaDZVMGdGeEk5ZFB0YlVMSDFwVTVNbUlXUDk3aVd1djcwZ2tHWUtPQnhSU3VYYnQ?oc=5,2024-10-08,0
Deckers Outdoor (DECK) Stock Surges 5% Amid Strong Earnings Repo - GuruFocus.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxOVGN6N2NOWUtZR2o0dkFGeUkteFNVMXpzQmpqd0VHeE8tMTB4R2Z1U0Rjak5pckVUdmprUHJ6ZzZtbDFROVQtZlBUZnZMTHlJcmdBbUF6MDdXSHp0ZF9fWkdFbkpzVXlRc2syWmhwWEY2Qm1xeWNIYzVhdW1kRkJOR091cFdUaTdvVW5NWWdHckZ0cVlEZi1jd3AxeUc4cDVoYnBMVg?oc=5,2024-10-04,1
Deckers Brands Reports First Quarter Fiscal Year 2025 Financial Results - Business Wire,https://news.google.com/rss/articles/CBMixwFBVV95cUxPNWUzVXktWkVXcFlKemRONDR6ZFhuRW1VRVpPRDNWZ1hPSjNER1cyTjNBX2RaRTdHaEowUVNSci1Ta2QzUy00SHNtWEtGMEdndDZwLWNVbDkyWHVIUU9IenJPTXZvR0N5YnltSGotdjUxd1pubVBWUTQ1dTZVVnB1WTdUTlRsNnRXd3RCUTdLMjVPZUpSQm84V05PVnBiTVZ0RlFmYUtnVU1lQmhTTVJ5OWJ1LXpnNFROb0VGcHB1cWdwWl81NTc0?oc=5,2024-07-25,1
"Deckers Continues to Ride High With Help From Hoka and Ugg in Q1, Finds New Home For Sanuk - Footwear News",https://news.google.com/rss/articles/CBMilgFBVV95cUxQRnRLTDhzQjBDTFF6em5fTjVLV3o4SkN4cXBNeTMtZWM4TV9uSmtxTVU5X0g2eHBvZWx2Smx2UXdySTNxN2pya2ZVX2xSRl85T2NqbFZHN2ZUNWhvVkJ1eVVFckF1OFBOSHh3Y2E4NkZSWDBCa3gzUmttaDBHSDYwOE9HWUZwVlRuMGllaFlyQkxHbkhoekE?oc=5,2024-07-25,1
Is Deckers Outdoor Corporation (DECK) Splitting Soon? - Yahoo Finance,https://news.google.com/rss/articles/CBMikgFBVV95cUxPclBMMy1heWJHaXN3MkFHWThSSDJUa214d2Y1QjNvTlRRMkZUWkRxT1NDYi1mVG1kbXlCZ0hNVlVqd2xVckdHbFFheHk2U09IRGFOLUlmWmRLVHdocEpvbXdiVDVQYVJ5cWZGb2hXazFyckNqa1pqZ19yYm9yV2dweHFyRm1lZEFDWHVDRTV2dkcyZw?oc=5,2024-09-03,0
Deckers Stock Rises 72% in a Year: What's Next for Investors? - Yahoo Finance,https://news.google.com/rss/articles/CBMif0FVX3lxTE4wb0FRSVhuVWxWWTJZd1VXMVoyN0x4YUg3d1pkbmRiSE9OeXNFWHcyOUpCRUZSN2lMWUxHT1ZPM2t6Zzh5dGZTYTFUc1U0SGRhSUd3eGtKaDYzS04tSVJWTFNUaTNiLUIwOTBoUkplQ2wySmN5aWZfV1dCdzhULW8?oc=5,2024-09-04,0
DECK: Deckers Outdoor: The Next Big Thing in Footwear Stocks? - StockNews.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxNU0RwRGNxSmhqNGVfMnlaQkV3UC1kb0hDWnFoMkdud1FVa092RWpNOHVSMzFXUS0zS3c1c0o4RV9VTGxMTXR0bmRlMkJHb0k4Tlo1VTNFek84T01pTkRfYmJuLUgtNkJSR1RSMlN1bEgyaUJ0Vld0TWVSaUtWUHBjVUJ5T1Q0WnptRUIzNi1MSS1QVHZXckJCRzFpcDNvakdoMVV0WQ?oc=5,2024-06-25,1
DECKERS BRANDS REPORTS THIRD QUARTER FISCAL 2024 FINANCIAL RESULTS - PR Newswire,https://news.google.com/rss/articles/CBMivwFBVV95cUxOOXZ3U28wQmcwdUU2dW1naGNINWhrUHVOd2sxalhMV25Ga3FibHk0dHRHY0hfMHpTeDMyV3lIclM1NmJZNHg2Q2RfRi0wdlVNQV9xS09zWXdaSDNLMjhRbG9ycGNQRWhTNTZOOTNrUk5pSHgwQWVvaXFwc2ptTVpqbzU5b19TbE9QOTRoYkQtS2FSdmN1WjdvT0gySFY2Y3pjTjRUWG82Q05XNGgxLTJBaXBNcXI4YVp4SG1UNm1CVQ?oc=5,2024-02-01,1
Deckers Brands Announces CEO Succession Plan - PR Newswire,https://news.google.com/rss/articles/CBMiogFBVV95cUxNUXRxRDE5c0k2UzZMQUhiZnU5WDBjZll1MEhQVUliSEN5REIyeWRTbVpIVTJGMktWd2s3RVlxUGNqTnAwVDBMOHQ5UHZ5OC1NMnVWYm9tZGNHbVQwWi0xbDd6WmxLcDMyc3VqT09xaHlZVmNJZ19tSzJ0QlRQUDR4NEFaM2VfSUxwU2xxOTJFSHM5U1BSd3ZTYlNVNEtkNXBjS3c?oc=5,2024-02-01,1
We Think Deckers Outdoor's (NYSE:DECK) Profit Is Only A Baseline For What They Can Achieve - Simply Wall St,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNRTVaTnkxOUhoYTc3dE1aVzRfd05LalliVFpoc2l1NmJ1UHpBaEpmMVdMZkxCalU1NTFlMk5NRGszRlZySl9oT3RmZDF1YkhCYkFzaFZpYXJyQm43a0xKTE9mQjhsSzE5UXZpMlJCNVhleEczM2MyRm9YNzFBYVRpUk1zc3pwWldTeTFLLS13bFgxNDRQeUhvaWxwc21wOEZPcmRGcmVlbWEyWTA1OFMwTDlzUERqSjFwWV9aMjhNbVdhb05tOFhYazNpZF81YzI3ckszMmk4SUnSAd4BQVVfeXFMTkFsOXJHQmVJZ0JVdFQwVnBnWkZnRHBBSUNwMXgweTJuZjBVYTFOWVhMN0pEcWJBaTN2RG1rc0JDSU5ad3BGU2hTYTRtaDl0czRSX29odGdhMl9tLXhWQ2NhVDU3YlFFY3hKZlZYeDIyd013RGMyM1AwRzdDQXU1SzQ1NnlTalJVOVhibmlabFJockZRYVBWRnJTRjl1RUdIT3RFLWlfNXB3UWswbEdfMWhMSmVsSlhIZHBMUi1jclo3N2FkbzNBX3RjV2NnMy1vSUR4VHVGMFp2OHhBd2p3?oc=5,2024-08-13,0
Deckers Outdoor Corporation (NYSE:DECK) Shares Could Be 32% Above Their Intrinsic Value Estimate - Simply Wall St,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOVWxMOWViMmVFRWlqVGw5UUJQSDc3cGt4WlBVZDQ5X1RyUjA5MmxEaUNRZ0t1SkRxYm9fQS14MHVtNVVIMGVualFjWjd5YUVCWHVnbG5uT3p4eGtIaHVUSEpKVVZKSGJGcUJSRFVMYlJRdnNpX2hGcHNmLXVBUURyNjlvYWZWbTdjbWRfYkFuV1N1TU1FR2JTNjNpMHFEb2RHazNmblloWXR3cnBMYnFDaGlnNHcwYzhObjNNZXdURFNxa1JWQmdTWjM0c3pJcGk1RDdTUHJHQ2PSAd4BQVVfeXFMTVR3SURiZTlRMzF4SVlWbXFWbEVmaElfTllsTnNIM3E4MzBLR0tpVHM2UWVMWDhVMkl3UkVDUVVaUFBYX2Q3NjNiLTNtbDdYcC1QQlVmUk51b0xZZlY0VExtOXlDLXA1MjUyaWcxMS0xZkd2RjdWR3p1ZGNSLUduUThuTVBLeVhZUTVDbUNCenA0WnRGX0pBcTE4Q1RVZHZ3Uy1VOXB6X1J1d0tXWjk1cGtIZFItdDh1bXpVdXl6empJYmozSGpDNklwdEwyOHZ1X09oVGtLcVZVTGpUTFNB?oc=5,2024-08-27,1
Deckers Sells Sanuk to Canadian Active Company Lolë Brands - Footwear News,https://news.google.com/rss/articles/CBMinwFBVV95cUxNV0NwdnRlOFFmallfd3JOOFZ2UXVfSTdNdVBMb1NraV96QnRoZ0dLQVM5RTBxNWc3UmdNZlR6QUxqT0dMRE1lUEdnYUdWbmdNN3FSWXlHU1JFS3BRWnE2S2VUNG9idkE5QTQ1alp3bHA4ZURvNzF2ek5HLWhObjF3Qi03RktTbFdTbVI5R0lWSlVLMjhsMEt0bU4zc2x6MWc?oc=5,2024-08-15,1
Why Deckers Outdoor Stock (NYSE:DECK) Should Continue to Outperform the Market - TipRanks,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPNXNVVWVDajRMdnR0X0pyZFBzdEw2VndwYjZDNUVHTU9VUUpNN1pwRjVCaVlFZXlsRlJUZ05nQzFSSUtCX2haUUpzN05iLUVhVTljandfc3IyZ21nTTVDY2Frc3czcUthVHluQTdMTXVJcVpDNEtBMDZQQmFJZ2c5eUZUUDh0Yk5RWGk2LWs2bjM1ajgtclZXanBLLUdmNFBwR2hWZWlWVVE?oc=5,2024-08-16,0
Dell Technologies Delivers Second Quarter Fiscal 2025 Financial Results - PR Newswire,https://news.google.com/rss/articles/CBMixgFBVV95cUxPVnpteTV2bzhNdHY2WGZwWWpxQ1dsVnV3aHc5a0NkeUNjcnd5b1BjaGNiU1g3ZXBDYjdfMDJDZXFPWUJMSk1DbWpnaDVuMUJGM2tMOU55Q29TbVhkcmpPZUJ4LTVFLU43X2ViczBaU3J0a3c5UG9FckIwbkxXWDdxenVSYmpTbV9fN1I4NEp3UjVld0FhcnZRdG5lbkRYdnNha3lmeHlUUzFwREU5dU12aUZUSUdSZU14aGd6TUp5NGFWSEpiVEE?oc=5,2024-08-29,1
Decoding Dell Technologies Inc (DELL): A Strategic SWOT Insight - Yahoo Finance,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQWWJYSVVHdHAxNXRpMkdhRDBNUEcybk5GbndFd3h1Rkc5aXdMcVNXdXVzSGRLaF8zUThQX2tjSk1pSWxIZ3V5ajE2MmJqX2lNV292dmxfYXoya3pIWmRvM2VpdzVBRUt3aHhnVGktOUs2WHgyeXBTOFhUQ1dNTU16VnprYmFoQVk5?oc=5,2024-09-11,1
Dell Technologies Delivers First Quarter Fiscal 2025 Financial Results - PR Newswire,https://news.google.com/rss/articles/CBMixAFBVV95cUxPZWJ1Q1lORVpnYUljeXJPYW1YaHNyZ3R6dXh1ZFB0NDlGelpnR2NVclJ2TGh0YkhKd2FfeVNQTGNPc09icm4yLVhRWERBZ29TVWRGYWxDeWJHWXZheU5fY0tETzBWNWtPaHgtcnRKUDZEd0dkS3JLc0k3dWlaSGFJMmJwdktvc1REWnVaMmtJQzI5cWx0UHFJdl96S3BZM1J1OXM1NG5oUGI5OW5hdnhQbUlvbllaenZTTTBVR0o4cHZwdHho?oc=5,2024-05-30,0
Cramer on Dell Technologies Inc. (NYSE:DELL): “Never Bet Against Michael Dell” - Yahoo Finance,https://news.google.com/rss/articles/CBMihgFBVV95cUxPUVRjcDNDRVdXSzBWOThyc0VmZGVINmtGWGF0Z3dld2M3T1NDd1ZZUnFTOHQybFlFMkViMkw3VUlSd1kzSWtqNlZGdnd2eGZIaGdaaTFSWXducmZWZDYxVk5TdzBDSVhZbXlHOFFNOFNIUGV3RVFaS3pBRHB5SnZHUmFLRWsyUQ?oc=5,2024-10-10,1
Dell Technologies Inc (DELL): Wall Street’s Undervalued AI Growth Stock - Yahoo Finance,https://news.google.com/rss/articles/CBMigwFBVV95cUxQV2RpTXJ2RFZkMlFMWldubXI5MFZtQkNxV3hiQXpZVW9ZazR5a1ZVNzJQMVFCM3Q0OG5ObGdiTjhxMDFIRzJFSkJ0UFgxaVBHNEFucTlVY2JxVEpELU5UNjIxeDFMa0ZHUnlBdTNlVlktOWV3amFwWlBMMUQxSzZPb0lfcw?oc=5,2024-10-14,0
Investors Heavily Search Dell Technologies Inc. (DELL): Here is What You Need to Know - Yahoo Finance,https://news.google.com/rss/articles/CBMikgFBVV95cUxPU3oxWHFGWWVNdUxsaUFJRDF0QldkQWtfWm9ub1lnTVhralRFRncwQndoTENGYVM3bVQ3b09GMHh6SEtBUS00amtGLTJabFRRbW00WmJCVkJuNGVlZk83WjBhTnB4RXdTTTRSOUZjaDFlZkswNENLbm4tVEhOUzF4TUhRVjlFUjJBT0ptQlJOSlFSUQ?oc=5,2024-10-18,0
Dell Technologies (DELL) Declines More Than Market: Some Information for Investors - Yahoo Finance,https://news.google.com/rss/articles/CBMiigFBVV95cUxNb1c1ZlN1ekFjZ1ZIa0d4ck1NbXlaWGZpeFhCajliQWEtYmc3ZWwyTkd5bVI1NnlaWFEwcklEV0ZDV1dFUjZ3S2RUVHRzeWd0RC1sczM0TWlxdkJ5aHA5XzV5WHduelBxdjYxQ2FCU3ByaWtobXRNRkVmUk1Lc25jcmlXMVVWUFpQMnc?oc=5,2024-10-21,0
Is Dell Technologies Inc. (DELL) a Strong AI Stock to Buy with a $135 Price Target? - Yahoo Finance,https://news.google.com/rss/articles/CBMihgFBVV95cUxPdUJlcW5mSVJpUU1tUHViNXc3MldQRkgyRWFGOVBuVHgwdXJaSHM3RWk3Mkhnd3FzU2I0VF9YbE9RbWNST3hCSkJZT09fTDh1NzhSR2RXQW1GQS1Pa0V5YTVpQUs2bFJva1Rzc0xmMFNIOWlRajVyT0hnNWxqLTlselU0QzN3QQ?oc=5,2024-09-23,1
Wedbush Expects Dell Technologies Inc. (DELL) To Benefit As The Central Bank Mulls Interest Rate Cuts - Yahoo Finance,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQWHdza2plWTktS04xb09JYTFYVHBjTUtIZE84T0N6ak5oWHZBYmNCZUpXNzRYYWxRcGhCaDNKckJycU96a0xLYmd0U0FDa1ZQa1lXc3JxT2hsb0J0cnpSanl0aE9CZFVWR3o1akNaWVdtTGkzMFBrOHkxVXhGWVd3anlhZVFMOGJSWHpN?oc=5,2024-09-18,0
Dell Technologies Inc (NYSE:DELL) Could Reach $134 by the End of This Year - Yahoo Finance,https://news.google.com/rss/articles/CBMigwFBVV95cUxNWmlHX2JvaUxiV05JOTFNbWIxbXBLaURuOW4yWWduTk5EN0ZrblJRQS15dGxzckdJVWtPTkJrMk1veWZpSHJWQkFHdzBjMnlJREpvRzFkMlZFR1RFcjV0eXJfY0xtVDI2TnREYnpkS2E3WWg5M2Q0cFJwb3hTcXJzem9NQQ?oc=5,2024-09-18,0
Is Dell Technologies Inc. (DELL) the Best Cheap Beginner Stock to Invest In? - Yahoo Finance,https://news.google.com/rss/articles/CBMigwFBVV95cUxOemdwWkpNR2lrMXQxbjV5U2tFSHVyeHN5LWNESGJQRGUtM3VjVkdWZlRvWGRDSE1tU3hGNmMwN2U3eng0VUxpeGpEeDhseEMzMG1UV1lpTjk3cTFoWUlteFNoc2UtYWxVblpoME9LbVlHbk5pX1NpY3ZQVWlMUi1xRDhhdw?oc=5,2024-09-26,0
"Dell Technologies Inc. (DELL) on J.P. Morgan’s ‘Positive Catalyst Watch’ Ahead of Q3 Earnings, Fueled by AI Server Demand - Yahoo Finance",https://news.google.com/rss/articles/CBMif0FVX3lxTFB1WlViWXdGQUZNWGZXMlZ0NW5BR2FOYlBzanhmVnBBSTBiWVlRM2lySUx2czFrRFJITXpMa3U3YUN1NEJSazIwZy1neFd2bi1LTXoyQ0p2b0RiWDFySW9taklsSHBXSGRXVUhfUUg4QjRHNHoyYy1Ka1RONVl5ajg?oc=5,2024-10-25,1
Goldman Sachs: Dell Technologies Inc. (NYSE:DELL) Has Got Mutual & Hedge Fund Managers Divided - Yahoo Finance,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPRmpNOUVVRTk4a1RETXBoNTBleVowZFlmdFQ5U3RjQlZYOFhCRVEyckpUQ29uMmYwNWRaTTFCd2NwdzhlZ3Q1bEVhQzRHM2puY3FRbzBNM3NIbjFaUUVmbTE4OU1oN1Q2THJwUnlROEVBU3lianFYVzZLcnZVc2FFdTVuaVBsRnRf?oc=5,2024-10-23,1
Dell Technologies Inc. (DELL) Is a Trending Stock: Facts to Know Before Betting on It - Yahoo Finance,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNeXJPdUVuQlRUQWlOUzQ0cVpZV2ZXRTZrUEZ1eGxZelpXX21uc2ZSYjd6WElzd3duNVR0RHNIM01kM3BtVXI3bHhOOVV4ck1hc3lhSVJ4bnNHRXBnYzFSUjdxTVV2aFVKcWFUQnZhMFVTcnkwb3VueUZqR1NNd0hPSTZZdW9uX2FB?oc=5,2024-10-30,1
Dell Technologies Inc. (DELL): Why Are Hedge Funds Bullish On This Cheap Growth Stock Right Now? - Yahoo Finance,https://news.google.com/rss/articles/CBMiggFBVV95cUxObEV0MkYwTTBQMmV1MWktS2Q4NkRxRVdvNGxJV09oR3BaV2NyTWp5TURLR2REQWhJbTFUVnN3T3dZUUFFRDlrOFFjQVdQMkpucE54am82WGlMRnZKS0FIRkdGb3M3NjFTMVNTYjFFdnh5Z0dmWjI0T05CVjA3NTRzREdn?oc=5,2024-10-03,1
Dell Technologies Inc. (DELL) Gains Hedge Fund Favor Amid AI Data Center Investments - Yahoo Finance,https://news.google.com/rss/articles/CBMihAFBVV95cUxPWHVYTTcwb19Eb2hZUjRuSnhBYkF4bUVHZlp2cUZ3QUJjZG1LaktycDVub2pRRU5MYzh6bWRtNjZhSnppTW9Nc0YwSHd5angzdjdMUWFmMExLV1BKcFB2aTFYc2UzaXFvaUZjd05yUFVhYlE4bVZOa1ZMSGl5Y2dMU0hEOUM?oc=5,2024-10-01,0
Discover Financial Services Reports Third Quarter 2024 Net Income of $965 Million or $3.69 Per Diluted Share - Business Wire,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQNmZOZFg5M09XbVVQc2pZbGdqeUJQbUg0OU9SRXAyZUJNLVUwV3FrUlRETjJfR3h1WXhFM3B5d0VJOUdlOFUyWk5uWG5FYW1iQkY3RHl5SG53WFlFTldNNEFXUWJpMFEzSnN0VmN2Tl9fTW1OUWNKZjdPNnFxU3FlNko1b2ZXZkpWdk5PRG5mVThlejJhbmdwQTNjZUdqQnNtSEdkUXczdEhkc0pKTG5KQTN5S0pkVjMzT0pTRmE1OEpuenlDLUZiZWVqMGNmNEpwWDlTYkhJYkpvczdIaW1ZVHBCd2xGZlVVOXpRWGtxVUR2N1pGeXc?oc=5,2024-10-16,1
New York probing legality of Capital One-Discover merger - Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNc19kMFNxWFhPU0plSDNzWUJhQTNOcTc2a1RHaUdTb3lvMzFLY0lubkhzNDdqVWxfa2UwajM4clloYkNLU3J6RFlHcUViaWNIRHBDR0JCTzVQZTB6YmthbDE5TE80cG5tOXBnNE9Uc3JoYWxfdG53ZnJPaEdsV2RNNy1DWmpIZHB1RWFFU1IxLXNFejFPSzcxZktFTU1FTjFFNVUtQ0dSY0lLX3YyLXhTWEV6SVJ6YVBHS2NMR0ktUjFkaXc?oc=5,2024-10-23,1
Discover Financial Services: Well-Positioned If The Acquisition Fails (NYSE:DFS) - Seeking Alpha,https://news.google.com/rss/articles/CBMijgFBVV95cUxQRUZJd2RCeTJlX2hoRlp1NXJGMTJjTGVqU1Rwdk1zekZnQVdNQVFpUUZUbE1wbF8yRl9lRkhmbGpfNUctelF5eWVkWFFaU1EtcThWU0JyZ2Y2eWstdGh3bm9hcHd4V3RQcnVLbllzWXF0YkRNUXB1WDRfYmVHU0VkNUV0OGVTTzJueDd4Tl9n?oc=5,2024-10-25,1
Discover CFO: Cautious Consumers Cause Slide in Card Volume - PYMNTS.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxPX2FPUU9kbDJ1X1V4Sy1reGZuX2hmQklMbGdhbUtYZUY1TXlkQ2Zzc1lGWGhNbUhiZmZUcWlmVHFwekhkY0ZPRmsxMm1tZ2oyUGFYcEt2bjdRQjl6Yk5qWk93Vk5jcnN3bi11aEpzT1hyU0JGU3I4QjNickJnS3BJVk1FeGhGVmdGeU1BcXZrV3VzZ3RiWEx0QQ?oc=5,2024-10-17,0
Discover Financial Services (DFS) Q3 2024 Earnings Call Highlights: Strong Net Income Growth ... - Yahoo Finance,https://news.google.com/rss/articles/CBMihwFBVV95cUxOeHdzR2U2UEtxYmJYU0lyZkR5UUZsbXdaLTBIRGdQbkFPcGEtS2FQZGNNQVo3RF9ITnQ3bDdfUHd4UmpTMy1yc3N4MXVYV0VwdkhudVlHV1YwRTRHaElCWEVLWlpxbzMzWUJ5dWdmR01VSExqWXRYLVlkcVE3WHhIT3FkdnpZQzQ?oc=5,2024-10-18,0
NY Attorney General launches probe into Capital One’s $35.3bn deal with Discover Financial - Future Banking,https://news.google.com/rss/articles/CBMixAFBVV95cUxOQ2oyV0RkR2VMb3ZSRm5lNEQ2NU91WF9PX2VLa01YdHRwS3BJOWJIcTlRd3d3Rm5IdlRRczRzZFdnTDU5THlkd2JyemoxV2NvTlh1Q3FVaXZZSENNcHZ1OHpET2F2SHB4SGo0S05JRlU0MTZpUlJuU0J1aHdwRExkV0hydDFlQURfU2luS3ZFNFFhbnRyaWYyYUZTeWxTT19Cbm15dG5BcVBGcHdTa0VldTB2aUtCQ3ZXVW9MZENia3pMSzdH?oc=5,2024-10-24,1
